id,nationaldex_id,name,type1,type2,sprite_url,created_at,updated_at
468,380.001,latias-mega,Dragon,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/latias-mega.png,2025-12-06 22:38:27,2025-12-06 22:38:27
469,381,latios,Dragon,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/latios.png,2025-12-06 22:38:27,2025-12-06 22:38:27
470,381.001,latios-mega,Dragon,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/latios-mega.png,2025-12-06 22:38:27,2025-12-06 22:38:27
471,382,kyogre,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kyogre.png,2025-12-06 22:38:27,2025-12-06 22:38:27
472,382.001,kyogre-primal,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kyogre-primal.png,2025-12-06 22:38:27,2025-12-06 22:38:27
473,383,groudon,Ground,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/groudon.png,2025-12-06 22:38:27,2025-12-06 22:38:27
474,383.001,groudon-primal,Ground,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/groudon-primal.png,2025-12-06 22:38:27,2025-12-06 22:38:27
475,384,rayquaza,Dragon,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rayquaza.png,2025-12-06 22:38:27,2025-12-06 22:38:27
476,384.001,rayquaza-mega,Dragon,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rayquaza-mega.png,2025-12-06 22:38:27,2025-12-06 22:38:27
477,385,jirachi,Steel,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/jirachi.png,2025-12-06 22:38:27,2025-12-06 22:38:27
478,386,deoxys,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/deoxys.png,2025-12-06 22:38:27,2025-12-06 22:38:27
479,386.001,deoxys-attack,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/deoxys-attack.png,2025-12-06 22:38:27,2025-12-06 22:38:27
480,386.002,deoxys-defense,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/deoxys-defense.png,2025-12-06 22:38:27,2025-12-06 22:38:27
481,386.003,deoxys-speed,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/deoxys-speed.png,2025-12-06 22:38:27,2025-12-06 22:38:27
482,387,turtwig,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/turtwig.png,2025-12-06 22:38:27,2025-12-06 22:38:27
483,388,grotle,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/grotle.png,2025-12-06 22:38:27,2025-12-06 22:38:27
484,389,torterra,Grass,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/torterra.png,2025-12-06 22:38:27,2025-12-06 22:38:27
485,390,chimchar,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/chimchar.png,2025-12-06 22:38:27,2025-12-06 22:38:27
486,391,monferno,Fire,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/monferno.png,2025-12-06 22:38:27,2025-12-06 22:38:27
487,392,infernape,Fire,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/infernape.png,2025-12-06 22:38:27,2025-12-06 22:38:27
488,393,piplup,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/piplup.png,2025-12-06 22:38:27,2025-12-06 22:38:27
489,394,prinplup,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/prinplup.png,2025-12-06 22:38:27,2025-12-06 22:38:27
490,395,empoleon,Water,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/empoleon.png,2025-12-06 22:38:27,2025-12-06 22:38:27
491,396,starly,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/starly.png,2025-12-06 22:38:27,2025-12-06 22:38:27
492,397,staravia,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/staravia.png,2025-12-06 22:38:27,2025-12-06 22:38:27
493,398,staraptor,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/staraptor.png,2025-12-06 22:38:27,2025-12-06 22:38:27
494,399,bidoof,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/bidoof.png,2025-12-06 22:38:27,2025-12-06 22:38:27
495,400,bibarel,Normal,Water,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/bibarel.png,2025-12-06 22:38:27,2025-12-06 22:38:27
496,401,kricketot,Bug,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kricketot.png,2025-12-06 22:38:27,2025-12-06 22:38:27
497,402,kricketune,Bug,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kricketune.png,2025-12-06 22:38:27,2025-12-06 22:38:27
498,403,shinx,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/shinx.png,2025-12-06 22:38:27,2025-12-06 22:38:27
499,404,luxio,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/luxio.png,2025-12-06 22:38:27,2025-12-06 22:38:27
500,405,luxray,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/luxray.png,2025-12-06 22:38:27,2025-12-06 22:38:27
501,406,budew,Grass,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/budew.png,2025-12-06 22:38:27,2025-12-06 22:38:27
502,407,roserade,Grass,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/roserade.png,2025-12-06 22:38:27,2025-12-06 22:38:27
503,408,cranidos,Rock,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cranidos.png,2025-12-06 22:38:27,2025-12-06 22:38:27
504,409,rampardos,Rock,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rampardos.png,2025-12-06 22:38:27,2025-12-06 22:38:27
505,410,shieldon,Rock,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/shieldon.png,2025-12-06 22:38:27,2025-12-06 22:38:27
506,411,bastiodon,Rock,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/bastiodon.png,2025-12-06 22:38:27,2025-12-06 22:38:27
507,412,burmy,Bug,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/burmy.png,2025-12-06 22:38:27,2025-12-06 22:38:27
508,413,wormadam,Bug,Grass,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/wormadam.png,2025-12-06 22:38:27,2025-12-06 22:38:27
509,413.001,wormadam-sandy,Bug,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/wormadam-sandy.png,2025-12-06 22:38:27,2025-12-06 22:38:27
510,413.002,wormadam-trash,Bug,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/wormadam-trash.png,2025-12-06 22:38:27,2025-12-06 22:38:27
511,414,mothim,Bug,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mothim.png,2025-12-06 22:38:27,2025-12-06 22:38:27
512,415,combee,Bug,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/combee.png,2025-12-06 22:38:27,2025-12-06 22:38:27
513,416,vespiquen,Bug,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/vespiquen.png,2025-12-06 22:38:27,2025-12-06 22:38:27
514,417,pachirisu,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pachirisu.png,2025-12-06 22:38:27,2025-12-06 22:38:27
515,418,buizel,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/buizel.png,2025-12-06 22:38:27,2025-12-06 22:38:27
516,419,floatzel,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/floatzel.png,2025-12-06 22:38:27,2025-12-06 22:38:27
517,420,cherubi,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cherubi.png,2025-12-06 22:38:27,2025-12-06 22:38:27
518,421,cherrim,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cherrim.png,2025-12-06 22:38:27,2025-12-06 22:38:27
519,421.001,cherrim-sunshine,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cherrim-sunshine.png,2025-12-06 22:38:27,2025-12-06 22:38:27
520,422,shellos,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/shellos.png,2025-12-06 22:38:27,2025-12-06 22:38:27
521,423,gastrodon,Water,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gastrodon.png,2025-12-06 22:38:27,2025-12-06 22:38:27
522,424,ambipom,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ambipom.png,2025-12-06 22:38:27,2025-12-06 22:38:27
523,425,drifloon,Ghost,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/drifloon.png,2025-12-06 22:38:27,2025-12-06 22:38:27
524,426,drifblim,Ghost,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/drifblim.png,2025-12-06 22:38:27,2025-12-06 22:38:27
525,427,buneary,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/buneary.png,2025-12-06 22:38:27,2025-12-06 22:38:27
526,428,lopunny,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lopunny.png,2025-12-06 22:38:27,2025-12-06 22:38:27
527,428.001,lopunny-mega,Normal,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lopunny-mega.png,2025-12-06 22:38:27,2025-12-06 22:38:27
528,429,mismagius,Ghost,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mismagius.png,2025-12-06 22:38:27,2025-12-06 22:38:27
529,430,honchkrow,Dark,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/honchkrow.png,2025-12-06 22:38:27,2025-12-06 22:38:27
530,431,glameow,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/glameow.png,2025-12-06 22:38:27,2025-12-06 22:38:27
531,432,purugly,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/purugly.png,2025-12-06 22:38:27,2025-12-06 22:38:27
532,433,chingling,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/chingling.png,2025-12-06 22:38:27,2025-12-06 22:38:27
533,434,stunky,Poison,Dark,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/stunky.png,2025-12-06 22:38:27,2025-12-06 22:38:27
534,435,skuntank,Poison,Dark,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/skuntank.png,2025-12-06 22:38:27,2025-12-06 22:38:27
535,436,bronzor,Steel,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/bronzor.png,2025-12-06 22:38:27,2025-12-06 22:38:27
536,437,bronzong,Steel,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/bronzong.png,2025-12-06 22:38:27,2025-12-06 22:38:27
537,438,bonsly,Rock,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/bonsly.png,2025-12-06 22:38:27,2025-12-06 22:38:27
538,439,mime-jr,Psychic,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mime-jr.png,2025-12-06 22:38:27,2025-12-06 22:38:27
539,440,happiny,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/happiny.png,2025-12-06 22:38:27,2025-12-06 22:38:27
540,441,chatot,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/chatot.png,2025-12-06 22:38:27,2025-12-06 22:38:27
541,442,spiritomb,Ghost,Dark,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/spiritomb.png,2025-12-06 22:38:27,2025-12-06 22:38:27
542,443,gible,Dragon,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gible.png,2025-12-06 22:38:27,2025-12-06 22:38:27
543,444,gabite,Dragon,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gabite.png,2025-12-06 22:38:27,2025-12-06 22:38:27
544,445,garchomp,Dragon,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/garchomp.png,2025-12-06 22:38:27,2025-12-06 22:38:27
545,445.001,garchomp-mega,Dragon,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/garchomp-mega.png,2025-12-06 22:38:27,2025-12-06 22:38:27
546,446,munchlax,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/munchlax.png,2025-12-06 22:38:27,2025-12-06 22:38:27
547,447,riolu,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/riolu.png,2025-12-06 22:38:27,2025-12-06 22:38:27
548,448,lucario,Fighting,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lucario.png,2025-12-06 22:38:27,2025-12-06 22:38:27
549,448.001,lucario-mega,Fighting,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lucario-mega.png,2025-12-06 22:38:27,2025-12-06 22:38:27
550,449,hippopotas,Ground,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/hippopotas.png,2025-12-06 22:38:27,2025-12-06 22:38:27
551,450,hippowdon,Ground,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/hippowdon.png,2025-12-06 22:38:27,2025-12-06 22:38:27
552,451,skorupi,Poison,Bug,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/skorupi.png,2025-12-06 22:38:27,2025-12-06 22:38:27
553,452,drapion,Poison,Dark,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/drapion.png,2025-12-06 22:38:27,2025-12-06 22:38:27
554,453,croagunk,Poison,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/croagunk.png,2025-12-06 22:38:27,2025-12-06 22:38:27
555,454,toxicroak,Poison,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/toxicroak.png,2025-12-06 22:38:27,2025-12-06 22:38:27
556,455,carnivine,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/carnivine.png,2025-12-06 22:38:27,2025-12-06 22:38:27
557,456,finneon,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/finneon.png,2025-12-06 22:38:27,2025-12-06 22:38:27
558,457,lumineon,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lumineon.png,2025-12-06 22:38:27,2025-12-06 22:38:27
559,458,mantyke,Water,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mantyke.png,2025-12-06 22:38:27,2025-12-06 22:38:27
560,459,snover,Grass,Ice,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/snover.png,2025-12-06 22:38:27,2025-12-06 22:38:27
561,460,abomasnow,Grass,Ice,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/abomasnow.png,2025-12-06 22:38:27,2025-12-06 22:38:27
562,460.001,abomasnow-mega,Grass,Ice,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/abomasnow-mega.png,2025-12-06 22:38:27,2025-12-06 22:38:27
563,461,weavile,Dark,Ice,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/weavile.png,2025-12-06 22:38:27,2025-12-06 22:38:27
564,462,magnezone,Electric,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/magnezone.png,2025-12-06 22:38:27,2025-12-06 22:38:27
565,463,lickilicky,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lickilicky.png,2025-12-06 22:38:27,2025-12-06 22:38:27
566,464,rhyperior,Ground,Rock,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rhyperior.png,2025-12-06 22:38:27,2025-12-06 22:38:27
567,465,tangrowth,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tangrowth.png,2025-12-06 22:38:27,2025-12-06 22:38:27
568,466,electivire,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/electivire.png,2025-12-06 22:38:27,2025-12-06 22:38:27
569,467,magmortar,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/magmortar.png,2025-12-06 22:38:27,2025-12-06 22:38:27
570,468,togekiss,Fairy,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/togekiss.png,2025-12-06 22:38:27,2025-12-06 22:38:27
571,469,yanmega,Bug,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/yanmega.png,2025-12-06 22:38:27,2025-12-06 22:38:27
572,470,leafeon,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/leafeon.png,2025-12-06 22:38:27,2025-12-06 22:38:27
573,471,glaceon,Ice,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/glaceon.png,2025-12-06 22:38:27,2025-12-06 22:38:27
574,472,gliscor,Ground,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gliscor.png,2025-12-06 22:38:27,2025-12-06 22:38:27
575,473,mamoswine,Ice,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mamoswine.png,2025-12-06 22:38:27,2025-12-06 22:38:27
576,474,porygon-z,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/porygon-z.png,2025-12-06 22:38:27,2025-12-06 22:38:27
577,475,gallade,Psychic,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gallade.png,2025-12-06 22:38:27,2025-12-06 22:38:27
578,475.001,gallade-mega,Psychic,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gallade-mega.png,2025-12-06 22:38:27,2025-12-06 22:38:27
579,476,probopass,Rock,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/probopass.png,2025-12-06 22:38:27,2025-12-06 22:38:27
580,477,dusknoir,Ghost,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dusknoir.png,2025-12-06 22:38:27,2025-12-06 22:38:27
581,478,froslass,Ice,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/froslass.png,2025-12-06 22:38:27,2025-12-06 22:38:27
582,479,rotom,Electric,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rotom.png,2025-12-06 22:38:27,2025-12-06 22:38:27
583,479.001,rotom-heat,Electric,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rotom-heat.png,2025-12-06 22:38:27,2025-12-06 22:38:27
584,479.002,rotom-wash,Electric,Water,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rotom-wash.png,2025-12-06 22:38:27,2025-12-06 22:38:27
585,479.003,rotom-frost,Electric,Ice,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rotom-frost.png,2025-12-06 22:38:27,2025-12-06 22:38:27
586,479.004,rotom-fan,Electric,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rotom-fan.png,2025-12-06 22:38:27,2025-12-06 22:38:27
587,479.005,rotom-mow,Electric,Grass,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rotom-mow.png,2025-12-06 22:38:27,2025-12-06 22:38:27
588,480,uxie,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/uxie.png,2025-12-06 22:38:27,2025-12-06 22:38:27
589,481,mesprit,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mesprit.png,2025-12-06 22:38:27,2025-12-06 22:38:27
590,482,azelf,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/azelf.png,2025-12-06 22:38:27,2025-12-06 22:38:27
591,483,dialga,Steel,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dialga.png,2025-12-06 22:38:27,2025-12-06 22:38:27
592,483.001,dialga-origin,Steel,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dialga-origin.png,2025-12-06 22:38:27,2025-12-06 22:38:27
593,484,palkia,Water,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/palkia.png,2025-12-06 22:38:27,2025-12-06 22:38:27
594,484.001,palkia-origin,Water,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/palkia-origin.png,2025-12-06 22:38:27,2025-12-06 22:38:27
